long,lat,id,nombre,categoria,cocina,ambientacion,telefono,mail,horario,calle_nombre,calle_altura,calle_cruce,direccion_completa,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.450442151671,-34.5805920514302,593,LA MAZAMORRA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,,,,ALVAREZ THOMAS,559,,ALVAREZ THOMAS AV. 559,Colegiales,Comuna 13,1427,C1427CCF
-58.432129633415,-34.5715399456194,259,LA MENSULA,RESTAURANTE,INTERNACIONAL,,4771 0130,,lunes a domingo mediodía y noche,BAEZ,400,,BAEZ 400,Palermo,Comuna 14,1426,C1426BRH
-58.4608139874211,-34.5782306990289,2816,La Mezzetta,,PIZZERIA,,4554-7585,,lunes a lunes de 8 a 1,ALVAREZ THOMAS,1319,,ALVAREZ THOMAS AV. 1319,Villa Ortuzar,Comuna 15,1427,C1427CDA
-58.4542570340374,-34.6360311117714,1166,LA MILAGROSA,,MINUTAS,CLASICO PORTEÑO,,,,PRIMERA JUNTA,2159,,PRIMERA JUNTA 2159,Flores,Comuna 7,1406,C1406HKS
-58.4521790960678,-34.5825997944255,569,LA MIRAGE,RESTAURANTE,MINUTAS,MODERNO,4553 5178,,,LACROZE FEDERICO,3702,,"LACROZE, FEDERICO AV. 3702",Chacarita,Comuna 15,1427,C1427EDP
-58.3964515364531,-34.5957715477838,1799,LA MISION,RESTAURANTE,INTERNACIONAL,MODERNO,4823 3092,,,SANTA FE,2020,,SANTA FE AV. 2020,Recoleta,Comuna 2,1123,C1123AAP
-58.5128069663509,-34.6063991038224,2719,LA MISION,RESTAURANTE,PIZZERIA,MODERNO,4502 4397,,,BEIRO FRANCISCO,4395,,"BEIRO, FRANCISCO AV. 4395",Villa Devoto,Comuna 11,1419,C1419HZF
-58.3755898411137,-34.6207868733346,2596,LA MODERMA,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4362 1281,,lunes a domingo de 8 a 00,HUMBERTO 1º,699,,HUMBERTO 1º 699,San Telmo,Comuna 1,,
-58.3869646361256,-34.6094920131468,1425,LA MONCLOA,RESTAURANTE,,,,,,"SAENZ PEÃƒâ€˜A, LUIS, PRES",80,,"SAENZ PEÃƒâ€˜A, LUIS, PRES. 80",Monserrat,Comuna 1,,
-58.4588941686498,-34.6049290988055,1017,LAMON DI,RESTAURANTE,PORTEÃ‘A,MODERNO,4588 3325,barlemon@yahoo.com.ar,,JUSTO JUAN B.,4040,,"JUSTO, JUAN B. AV. 4040",Caballito,Comuna 6,1416,C1416DJU
-58.378867859974,-34.5941402955304,2013,LA MONTANA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4326 4449,lorenapinto717@hotmail.com,lunes a sábado de 7 a 20,ARENALES,820,,ARENALES 820,Retiro,Comuna 1,1061,C1061AAD
-58.356903075559,-34.6325322465991,1252,LA MONTURA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4300 4330,,lunes a domingo de 7 a 1,PINZON,200,,PINZON 200,Boca,Comuna 4,1161,C1161ACD
-58.383732896759,-34.6062805809822,2346,LA MORA,RESTAURANTE,TRADICIONAL,MODERNO,4382 2211,,,PERON JUAN DOMINGO TTE.,1202,,"PERON, JUAN DOMINGO, TTE. GENERAL 1202",San Nicolas,Comuna 1,1038,C1038AAZ
-58.3997001839217,-34.5915935132876,1801,LA MORADA,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4821 6349,,,LARREA,1336,,LARREA 1336,Recoleta,Comuna 2,1117,C1117ABL
-58.4336608278198,-34.6228553783917,1568,LA NENA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,,,,ALBERDI JUAN BAUTISTA,407,,"ALBERDI, JUAN BAUTISTA AV. 407",Caballito,Comuna 6,1424,C1424BYE
-58.3781895311024,-34.6409737383233,918,LANIN,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4302 2811,,,SUAREZ AV,1999,,SUAREZ AV. 1999,Barracas,Comuna 4,1288,C1288AFA
-58.4243227379968,-34.5794144917171,258,LA NIÃƒâ€˜A DE ORO,RESTAURANTE,,,4772 4989,,,SANTA FE,4500,,SANTA FE AV. 4500,Palermo,Comuna 14,1425,C1425BHT
-58.4530303429799,-34.5506628734857,517,LA NONNA ROSA,RESTAURANTE,TRADICIONAL,MODERNO,4788 8060,,,DEL LIBERTADOR,6700,,DEL LIBERTADOR AV. 6700,Belgrano,Comuna 13,1428,C1428ARW
-58.4613170386056,-34.556301373061,518,LA NORTEÃƒâ€˜ITA,RESTAURANTE,PERUANA,PERUANA,4706 3940,oscarvic93@hotmail.com / jpargentina@jet.peru.com.,,UGARTE MANUEL,2390,,"UGARTE, MANUEL 2390",Belgrano,Comuna 13,1428,C1428BSJ
-58.4736048609519,-34.6408346988131,1528,LA NUEVA AMISTAD,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4637 7701,,lunes a sábado de 8.30 a 00,ACOSTA MARIANO,900,,"ACOSTA, MARIANO AV. 900",Parque Avellaneda,Comuna 9,1407,C1407KBR
-58.3712297846068,-34.6381726552529,915,LA NUEVA ARGENTINA,RESTAURANTE,PORTEÃ‘A,CLASICO PORTEÑO,4303 7376,,,SUAREZ,1399,,SUAREZ 1399,Barracas,Comuna 4,1288,C1288AEC
-58.4682221098186,-34.549125602741,2069,LA NUEVA CRISTAL,BAR,,CLASICO PORTEÑO,4702 9478,,,CABILDO,3698,,CABILDO AV. 3698,NuÃƒÂ±ez,Comuna 13,1429,C1429AAU
-58.3946539445141,-34.6182281152389,800,LA NUEVA FAROLA,RESTAURANTE,PIZZERIA,MODERNO,4942 0588,,,INDEPENDENCIA,2001,,INDEPENDENCIA AV. 2001,Balvanera,Comuna 3,1225,C1225AAC
-58.3961557568214,-34.5971226084505,1802,LA NUEVA GATA,RESTAURANTE,PIZZERIA,MODERNO,4829 0222,,,AYACUCHO,1016,,AYACUCHO 1016,Recoleta,Comuna 2,1111,C1111AAF
-58.4079916266582,-34.5877826290323,1803,LA NUEVA GATA ALEGRIA,RESTAURANTE,MINUTAS,MODERNO,4826 0261,,,BILLINGHURST,2046,,BILLINGHURST 2046,Recoleta,Comuna 2,1425,C1425DTP
-58.3736869055811,-34.6020899575265,2348,LA NUEVA MONEDA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4393 0506,lanuevamoneda@yahoo.com.ar,lunes a sábado de 7 a 21,LAVALLE,489,,LAVALLE 489,San Nicolas,Comuna 1,1047,C1047AAI
-58.4644610543737,-34.6294706431643,1169,LA NUEVA ODEON,,PIZZERIA,CLASICO PORTEÑO,4611 5737,,,RIVADAVIA,7002,,RIVADAVIA AV. 7002,Flores,Comuna 7,1406,C1406GMN
-58.4004564181533,-34.5966634494434,1804,LA NUEVA OLA,BAR,TRADICIONAL,CLASICO PORTEÑO,4961 4366,,,ALVEAR MARCELO T. De,2303,,"ALVEAR, MARCELO T. De 2303",Recoleta,Comuna 2,1122,C1122AAK
-58.3884448705776,-34.6030047236056,2347,LA NUEVA REAL,BAR,MINUTAS,CLASICO PORTEÑO,4374 6601,lanuevareal2003@yahoo.com.ar,lunes a jueves de 7 a 21 - viernes de 7 a 1,LAVALLE,1530,,LAVALLE 1530,San Nicolas,Comuna 1,1048,C1048AAL
-58.4021926186357,-34.5833089078483,260,LA NUEVA SAN AGUSTIN,RESTAURANTE,SANDWICHERIA,MODERNO,4801 4005,,,LAS HERAS GRAL.,2915,,LAS HERAS GENERAL AV. 2915,Palermo,Comuna 14,1425,C1425ASG
-58.4922465984934,-34.5709375967172,2808,LA NUEVA VEREDA,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,,,,CONGRESO,5286,,CONGRESO AV. 5286,Villa Urquiza,Comuna 12,1431,C1431AAU
-58.4472823967825,-34.6276109761051,1015,LA OBRA,RESTAURANTE,,,4433 5858,,,GOYENA PEDRO,1418,,"GOYENA, PEDRO AV. 1418",Caballito,Comuna 6,1406,C1406GWQ
-58.4323965149774,-34.5712777280969,261,LA OCHAVA,RESTAURANTE,PARRILLA,,4776 3122,,lunes a domingo mediodía y noche,BAEZ,401,,BAEZ 401,Palermo,Comuna 14,1426,C1426BRI
-58.5107638879448,-34.6248662330974,1331,LA OFICINA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4566 4700,,,LOPE DE VEGA,1621,,LOPE DE VEGA AV. 1621,Monte Castro,Comuna 10,1407,C1407BOC
-58.3920432065014,-34.6043365302074,2349,LA OPERA,BAR,PIZZERIA,CLASICO PORTEÑO,4371 3648,,lunes a domingo de 7 a 23.30,CORRIENTES,1791,,CORRIENTES AV. 1791,San Nicolas,Comuna 1,1042,C1042AAD
-58.4287451937355,-34.5870744827171,262,LA PAILA,RESTAURANTE,TRADICIONAL,RUSTICA,4833 3599,,,COSTA RICA,4848,,COSTA RICA 4848,Palermo,Comuna 14,1414,C1414BSN
-58.4254491649241,-34.6448085871262,1490,LA PALMAS,RESTAURANTE,ESPAÃ‘OLA,ESPAÑOL,4921 8815,,,FERNANDEZ DE LA CRUZ F. GRAL.,1100,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 1100",Nueva Pompeya,Comuna 4,1437,C1437GYP
-58.5162754295049,-34.6283021069577,1329,LA PALOMA,RESTAURANTE,TRADICIONAL,BODEGA,4639 6164,,,ALVAREZ JONTE,5799,,ALVAREZ JONTE AV. 5799,Monte Castro,Comuna 10,1407,C1407GPL
-58.4631048426856,-34.6237633141185,1167,LA PALOMA,CAFE,,,,,,AVELLANEDA,2300,,AVELLANEDA AV. 2300,Flores,Comuna 7,1406,C1406FYU
-58.4310976439601,-34.5777660504272,263,LA PALOMA DE PALERMO,RESTAURANTE,,,,,,CHARCAS,5300,,CHARCAS 5300,Palermo,Comuna 14,1425,C1425BOH
-58.3595628964585,-34.6282380465574,1254,LA PAMPA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4300 4672,,lunes a sábado de 8 a 00 - domingo de 12 a 17,BLANES,80,,"BLANES, JUAN MANUEL 80",Boca,Comuna 4,1155,C1155ACB
-58.3947959178132,-34.5966855176969,1806,LA PAROLACCIA,BAR,INTERNACIONAL,MODERNO,4812 1053,,,RIOBAMBA,1046,,RIOBAMBA 1046,Recoleta,Comuna 2,1116,C1116ABF
-58.3661580367515,-34.611191446383,1615,LA PAROLACCIA DEL MARE,RESTAURANTE,MARISCOS,MARINA,4343 0038,,,MOREAU DE JUSTO ALICIA,1160,,"MOREAU DE JUSTO, ALICIA AV. 1160",Puerto Madero,Comuna 1,1107,C1107AAX
-58.366341435978,-34.6098341225159,1616,LA PAROLACCIA TRATTORIAS,RESTAURANTE,ITALIANA,ITALIANA,4343 1679,,,MOREAU DE JUSTO ALICIA,1052,,"MOREAU DE JUSTO, ALICIA AV. 1052",Puerto Madero,Comuna 1,1107,C1107AAV
-58.439443821989,-34.5987166847738,2676,LA PARRILLITA,,PARRILLA,RUSTICA,4857 1436,,,MALABIA,416,,MALABIA 416,Villa Crespo,Comuna 15,1414,C1414DLJ
-58.429966475784,-34.5802790485632,264,LA PASCANA,RESTAURANTE,ITALIANA,RUSTICA,4777 2276,,,PARAGUAY,5100,,PARAGUAY 5100,Palermo,Comuna 14,1425,C1425BTD
-58.4339824065653,-34.5770647971673,265,LA PASCANO,RESTAURANTE,,,,,,PARAGUAY,5498,,PARAGUAY 5498,Palermo,Comuna 14,1425,C1425BTL
-58.3966974162237,-34.6105917942023,801,LA PASTA,RESTAURANTE,,,4953 9285,,,YRIGOYEN HIPOLITO,2125,,"YRIGOYEN, HIPOLITO 2125",Balvanera,Comuna 3,1089,C1089AAO
-58.400921526009,-34.6012927166824,803,LA PAUSA,RESTAURANTE,,,4931 3778,,,AZCUENAGA,691,,AZCUENAGA 691,Balvanera,Comuna 3,1029,C1029AAM
-58.5126068565283,-34.6016703326309,2717,LA PAVA,RESTAURANTE,PARRILLA,CAMPESTRE,4504 8283,lapava@ciudad.com.ar,,FERNANDEZ DE ENCISO,3909,,FERNANDEZ DE ENCISO 3909,Villa Devoto,Comuna 11,1419,C1419GDB
-58.4040641174681,-34.6099338891042,1170,LA PAZ,CAFE,,,,,,RIVADAVIA,2651,,RIVADAVIA AV. 2651,Balvanera,Comuna 3,1034,C1034ACF
-58.4998447014574,-34.6492715825515,1304,LA PAZ,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4682 1680,,,ALBERDI JUAN BAUTISTA,5502,,"ALBERDI, JUAN BAUTISTA AV. 5502",Mataderos,Comuna 9,1440,C1440AAT
-58.4734920104836,-34.5518385840832,2072,LA PEDRERA,BAR,PIZZERIA,CLASICO PORTEÑO,,,,LARRALDE CRISOLOGO,2999,,"LARRALDE, CRISOLOGO AV. 2999",Saavedra,Comuna 12,1429,C1429BTJ
-58.4140179997561,-34.5884349232193,267,LA PEÃƒâ€˜A DEL COLORADO,RESTAURANTE,REGIONAL,FOLKLORICO,4822 1038,delcolorado@yahoo.com.ar,,GUEMES,3653,,GUEMES 3653,Palermo,Comuna 14,1425,C1425BKO
-58.4259451257196,-34.6311378721261,1541,LA PEÃƒâ€˜A DEL COYA,RESTAURANTE,REGIONAL,FOLKLORICO,4922 4927,,sábado de 22 al cierre,LA PLATA,1385,,LA PLATA AV. 1385,Parque Chacabuco,Comuna 7,1250,C1250AAD
-58.4220767269766,-34.5814067639243,266,LA PEPONA,CAFE,MINUTAS,MODERNO,4772 2486,,,THAMES,2482,,THAMES 2482,Palermo,Comuna 14,1425,C1425FIJ
-58.4426239883933,-34.5843332624512,268,LA PERGOLA,CAFE,PIZZERIA,CLASICO PORTEÑO,4771 5188,,,VEGA NICETO Cnel.,5909,,"VEGA, NICETO, Cnel. AV. 5909",Palermo,Comuna 14,1414,C1414BFK
-58.4516280106486,-34.5817762253463,2350,LA PERGOLA,RESTAURANTE,INTERNACIONAL,ELEGANTE,4322 8800,,lunes a viernes de 12 a 16,CORDOBA,6600,,CORDOBA 6600,Chacarita,Comuna 15,1427,C1427BZS
-58.3721267644479,-34.6203567198379,2594,LA PERGOLA DE SAN TELMO,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4362 5364,,lunes a domingo de 10 a 2,DON ANSELMO AIETA,1075,,DON ANSELMO AIETA 1075,San Telmo,Comuna 1,,
-58.4060636041026,-34.6100464085127,802,LA PERLA,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,5218 5747,,,RIVADAVIA,2800,,RIVADAVIA AV. 2800,Balvanera,Comuna 3,1034,C1034ACT
-58.4057043880637,-34.6347372758571,1572,LA PERLA,RESTAURANTE,PIZZERIA,MODERNO,,,,CASTILLO CATULO,2998,,"CASTILLO, CATULO 2998",Parque Patricios,Comuna 4,1261,C1261ACN
-58.3616629294783,-34.6393480211809,1253,LA PERLA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4301 2985,,lunes a domingo de 7 a 20,DON PEDRO DE MENDOZA,1891,,DON PEDRO DE MENDOZA AV. 1891,Boca,Comuna 4,1169,C1169AAC
-58.4057953970804,-34.6109274557535,805,LA PERLITA,RESTAURANTE,PARRILLA,CLASICO PORTEÑO,4861 9800,,,JUJUY,74,,JUJUY AV. 74,Balvanera,Comuna 3,1083,C1083AAN
-58.414770736701,-34.5901990714408,269,LA PHARMACIE,RESTAURANTE,,,,,,REPUBLICA DOMINICANA,3494,,REPUBLICA DOMINICANA 3494,Palermo,Comuna 14,1425,C1425GKD
-58.4095959593832,-34.582295139417,271,LA PIARA,RESTAURANTE,PARRILLA,,4807 6342,,,LAS HERAS GRAL.,3541,,LAS HERAS GENERAL AV. 3541,Palermo,Comuna 14,1425,C1425ASM
-58.3904494845648,-34.6006980350125,2351,LA PICOÃƒâ€˜A,RESTAURANTE,INTERNACIONAL,,4812 4043,,,VIAMONTE,1645,,VIAMONTE 1645,San Nicolas,Comuna 1,1055,C1055ABE
-58.3870903853764,-34.6262191169881,1114,LA PIPA,RESTAURANTE,MINUTAS,,4305 0374,,,PAVON,1500,,PAVON 1500,Constitucion,Comuna 1,1151,C1151ABH
-58.3889367175247,-34.6167686469733,1424,LA PIPA DE MI PAPA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4384 9999,,,CHILE,1600,,CHILE 1600,Monserrat,Comuna 1,1100,C1100AAB
-58.3739331536793,-34.6022669161901,2352,LA PIPETA,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4322 5564,www.lapipeta.com.ar,,SAN MARTIN,498,,SAN MARTIN 498,San Nicolas,Comuna 1,1004,C1004AAJ
-58.5023262411818,-34.5663591398159,2806,LA PIZZA LOCA,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,,,,LARRALDE CRISOLOGO,5890,,"LARRALDE, CRISOLOGO AV. 5890",Villa Urquiza,Comuna 12,1431,C1431APX
-58.4304357446208,-34.5886832954342,270,LA PLACITA,RESTAURANTE,INTERNACIONAL,BODEGA,4832 6444,,,SERRANO,1600,,SERRANO 1600,Palermo,Comuna 14,1414,C1414DFF
-58.3775134460166,-34.6081661334618,2353,LA PLANCHITA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4345 6226,,lunes a viernes de 8 a 16 - sábado de 10 a 15,RIVADAVIA,785,,RIVADAVIA AV. 785,San Nicolas,Comuna 1,1002,C1002AAF
-58.475425826502,-34.5402221407465,2073,LA PLAYA,CAFE,SANDWICHERIA,CLASICO PORTEÑO,4702 0367,,,SAN ISIDRO LABRADOR,4894,,SAN ISIDRO LABRADOR AV. 4894,Saavedra,Comuna 12,1429,C1429ADW
-58.4223047800909,-34.583048293854,272,LA PLAZA,RESTAURANTE,TENEDOR LIBRE,,,,,BORGES JORGE LUIS,2380,,"BORGES, JORGE LUIS 2380",Palermo,Comuna 14,1425,C1425FFH
-58.3778591712599,-34.6116367983544,1426,LA PLAZA DEL VIRREY/ INTERCONTINENT,RESTAURANTE,INTERNACIONAL,MODERNO,4340 7100,www.interconti.com.ar,lunes a viernes de 6.30 a 1,MORENO,809,,MORENO 809,Monserrat,Comuna 1,1091,C1091AAQ
-58.3861192249253,-34.5981830003218,2014,LA POLCHERIA,RESTAURANTE,MINUTAS,,4811 4218,,lunes a domingo de 9 a 22 - sábado y domingo de 11 a 20,PARAGUAY,1337,,PARAGUAY 1337,Retiro,Comuna 1,1057,C1057AAU
-58.4725197968372,-34.6522738057462,1530,LA POPULAR,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4674 2848,,lunes a lunes de 7 a 1,PERON EVA,4248,,"PERON, EVA AV. 4248",Parque Avellaneda,Comuna 9,1407,C1407HUT
-58.4875087403774,-34.6352817882812,2637,LA PORTEÃƒâ€˜ITA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,RIVADAVIA,8800,,RIVADAVIA AV. 8800,Velez Sarsfield,Comuna 10,1407,C1407DYW
-58.3741153867688,-34.6009406848645,2354,LA POSADA DE 1820,RESTAURANTE,PARRILLA,ANTIGUO,4314 4557,laposadade1820@hotmail.com,lunes a domingo de 12 a 00,TUCUMAN,501,,TUCUMAN 501,San Nicolas,Comuna 1,1049,C1049AAK
-58.4481204245367,-34.6300474746305,1013,LA POSTA DE ACHAVAL,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4432 3170,,,DIRECTORIO,1497,,DIRECTORIO AV. 1497,Caballito,Comuna 6,1406,C1406GZD
-58.3720374308203,-34.6405580719645,916,LA POSTA DE ANTONIO,RESTAURANTE,INTERNACIONAL,RUSTICA,4302 8062,www.lamorfi.com.ar,,JOVELLANOS GASPAR M. de,919,,"JOVELLANOS, GASPAR M. de 919",Barracas,Comuna 4,1269,C1269ACA
-58.4993794556089,-34.5981129241923,2720,LA POSTA DE LA NONNA,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,,,,BEIRO FRANCISCO,3291,,"BEIRO, FRANCISCO AV. 3291",Villa Devoto,Comuna 11,1419,C1419HYG
-58.4045624018679,-34.6315676657287,1569,LA PRADERA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,,,,SALCEDO,2899,,SALCEDO 2899,Parque Patricios,Comuna 4,1259,C1259ABE
-58.4605219043325,-34.557820952619,519,LA PRIBEL,RESTAURANTE,TRADICIONAL,MODERNO,4784 3978,www.restbel.com.ar,,CABILDO,2586,,CABILDO AV. 2586,Belgrano,Comuna 13,1428,C1428AAU
-58.4363747253254,-34.5854647691832,273,LA PRIMA,RESTAURANTE,,,,,,GORRITI,5505,,GORRITI 5505,Palermo,Comuna 14,1414,C1414BKC
-58.4272622020193,-34.6026331661298,639,LA PRINCESA,RESTAURANTE,TRADICIONAL,MODERNO,4862 3826,,,CORRIENTES,4402,,CORRIENTES AV. 4402,Almagro,Comuna 5,1195,C1195AAQ
-58.3826200267127,-34.5986166121315,2016,LAPSUS,RESTAURANTE,INTERNACIONAL,MODERNO,4813 3491,,lunes a viernes de 8 a 20,CERRITO,842,,CERRITO 842,Retiro,Comuna 1,1010,C1010AAR
-58.4536976440483,-34.6113525332932,1016,LA PUERTA DE ALCALA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4584 3210,,,GAONA,1801,,GAONA AV. 1801,Caballito,Comuna 6,1416,C1416DRG
-58.3723771994465,-34.610198649611,1427,LA PUERTA RICO,CAFE,MINUTAS,CLASICO PORTEÑO,4331 4178,,lunes a viernes de 8 a 20,ALSINA ADOLFO,416,,"ALSINA, ADOLFO 416",Monserrat,Comuna 1,1087,C1087AAF
-58.424225539307,-34.5776269203118,274,LA PULPERIA,RESTAURANTE,TRADICIONAL,MODERNO,4774 5445,,,GODOY CRUZ,2803,,GODOY CRUZ 2803,Palermo,Comuna 14,1425,C1425FQM
-58.4759162177438,-34.5623076618805,1089,LA QUINTA ESTACION,RESTAURANTE,TRADICIONAL,CLASICO PORTEÑO,4542 0303,,,CONGRESO,3701,,CONGRESO AV. 3701,Coghlan,Comuna 12,1430,C1430AZI
-58.3885342607017,-34.5867529778812,1805,LA RAMBLA,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4804 6958,,,POSADAS,1602,,POSADAS 1602,Recoleta,Comuna 2,1112,C1112ADD
-58.4050395116434,-34.5829543919821,276,LA RAYA,RESTAURANTE,TRADICIONAL,MODERNO,4802 5763,,lunes a domingo mediodía y noche,ORTIZ DE OCAMPO,2566,,ORTIZ DE OCAMPO 2566,Palermo,Comuna 14,1425,C1425DSN
-58.3706282783595,-34.6159676415515,2597,LA RAYA DE SAN TELMO,RESTAURANTE,TRADICIONAL,TEATRAL,4300 7998,,lunes a domingo mediodía y noche,CHILE,318,,CHILE AV. 318,San Telmo,Comuna 1,1098,C1098AAH
-58.3777580916168,-34.6023604759426,2355,LA REAL PAPA SOUFLE,RESTAURANTE,INTERNACIONAL,,4394 7554,,,LAVALLE,775,,LAVALLE 775,San Nicolas,Comuna 1,1047,C1047AAO
-58.5015976675165,-34.5860247828235,2778,LA REFORMA,CAFE,INTERNACIONAL,CLASICO PORTEÑO,4574 0427,,,MOSCONI GRAL.,2862,,MOSCONI GENERAL AV. 2862,Villa Pueyrredon,Comuna 12,1419,C1419EQU
-58.5128073742952,-34.6252344723259,1332,LA RENACIENTE,RESTAURANTE,SANDWICHERIA,MODERNO,,,,ALVAREZ JONTE,5401,,ALVAREZ JONTE AV. 5401,Monte Castro,Comuna 10,1407,C1407GPI
-58.3794625426256,-34.6000996445159,2356,LA RENTO,BAR,MINUTAS,CLASICO PORTEÑO,4322 6805,,lunes a viernes de 7 a 20,VIAMONTE,891,,VIAMONTE 891,San Nicolas,Comuna 1,1053,C1053ABQ
-58.4613131376765,-34.5783440271575,2761,LA REVUELTA,RESTAURANTE,DE AUTOR,ELEGANTE,4553 5530,www.larevueltabar.com.ar,martes a domingo de 20 al cierre,ALVAREZ THOMAS,1368,,ALVAREZ THOMAS AV. 1368,Villa Ortuzar,Comuna 15,1427,C1427CDN
-58.3614707552245,-34.6393096188555,1255,LA RIBERA,RESTAURANTE,MARISCOS,MODERNO,4301 5160,la_ribera@ciudad.com,martes a domingo de 8.30 a 20,DON PEDRO DE MENDOZA,1875,,DON PEDRO DE MENDOZA AV. 1875,Boca,Comuna 4,1169,C1169AAC
-58.4373913174908,-34.5851693057189,275,LA ROMUALDA,RESTAURANTE,PARRILLA,MODERNO,4771 3285,,,FITZ ROY,1579,,FITZ ROY 1579,Palermo,Comuna 14,1414,C1414CHU
-58.4506192612946,-34.5979929958539,2675,LA RUEDA,,PARRILLA,RUSTICA,4858 0544,,,MARTINEZ ROSAS,1202,,MARTINEZ ROSAS 1202,Villa Crespo,Comuna 15,1414,C1414ADH
-58.4164856213946,-34.6513375528341,1487,LA RUMBA,RESTAURANTE,PIZZERIA,MODERNO,4919 5664,,,SAENZ AV,963,,SAENZ AV. 963,Nueva Pompeya,Comuna 4,1437,C1437DOB
-58.4107978476966,-34.5806564405459,283,LASAGNERIA CUSINA GOURMET,RESTAURANTE,ITALIANA,MODERNO,4805 0050,cucina@lasagneria.com.ar,,CABELLO,3631,,CABELLO 3631,Palermo,Comuna 14,1425,C1425APM
-58.3965861876764,-34.6072007330451,811,LASALLE BAR,RESTAURANTE,MINUTAS,CLASICO PORTEÑO,4953 8513,,,PERON JUAN DOMINGO TTE.,2102,,"PERON, JUAN DOMINGO, TTE. GENERAL 2102",Balvanera,Comuna 3,1040,C1040AAH
-58.436146388888,-34.5966225667741,2677,LA SALTEÃƒâ€˜ITA,,REGIONAL,RUSTICA,4773 0889,,,MALABIA,730,,MALABIA 730,Villa Crespo,Comuna 15,1414,C1414DLP
-58.3740663800929,-34.5986977331176,2361,LAS BRASITAS,RESTAURANTE,INTERNACIONAL,,,,,CORDOBA,500,,CORDOBA AV. 500,San Nicolas,Comuna 1,1054,C1054AAQ
-58.4306301331038,-34.5711125309848,280,LAS CHOLAS,VINERIA,REGIONAL,RUSTICA,4899 0094,donasananes@hotmail.com,,ARCE,306,,ARCE 306,Palermo,Comuna 14,1426,C1426BSD
-58.4287399092026,-34.6223084571189,1014,LAS CLARITAS,RESTAURANTE,,,,,,ALBERDI JUAN BAUTISTA,60,,"ALBERDI, JUAN BAUTISTA AV. 60",Caballito,Comuna 6,1424,C1424BYN
-58.4163693904616,-34.588638410619,281,LAS CORTADERAS,RESTAURANTE,INTERNACIONAL,CLASICO PORTEÑO,4827 2487,,,CHARCAS,3647,,CHARCAS 3647,Palermo,Comuna 14,1425,C1425BMW
-58.3785962386083,-34.6036085090053,2363,LAS CUARTETAS,RESTAURANTE,PIZZERIA,CLASICO PORTEÑO,4326 0171,lascuartetas@ciudad.com.ar,,CORRIENTES,838,,CORRIENTES AV. 838,San Nicolas,Comuna 1,1043,C1043AAV
-58.4097872835993,-34.6104796448423,808,LAS DALIAS,CAFE,INTERNACIONAL,CLASICO PORTEÑO,4861 4022,,,RIVADAVIA,3064,,RIVADAVIA AV. 3064,Balvanera,Comuna 3,1203,C1203AAP
-58.3964453014374,-34.6080061497852,809,LAS DELICIAS,CAFE,MINUTAS,CLASICO PORTEÑO,4952 4934,,,JUNIN,120,,JUNIN 120,Balvanera,Comuna 3,1026,C1026ABD
-58.4064857179515,-34.5974142003269,1809,LAS FAMILIAS,RESTAURANTE,INTERNACIONAL,MODERNO,4962 5503,,lunes a domingo de 12 a 16 y de 20 a 00,JAURES JEAN,1077,,"JAURES, JEAN 1077",Recoleta,Comuna 2,1215,C1215ACS
-58.4256290292379,-34.6027112588389,641,LAS FLORISTAS,RESTAURANTE,MINUTAS,MODERNO,4864 5070,,,CORRIENTES,4299,,CORRIENTES AV. 4299,Almagro,Comuna 5,1195,C1195AAB
-58.397486016181,-34.6083153097162,810,LAS LEÃƒâ€˜AS,CAFE,,,,,,MITRE BARTOLOME,2185,,"MITRE, BARTOLOME 2185",Balvanera,Comuna 3,1039,C1039AAG
